"date","PRES","SPED","DIR","T","RH"
2016-01-02 00:15:00,99208.7640449438,7.83033713330044,152.756772753755,-264.100001234419,92.2966289734572
2016-01-02 00:30:00,99184.7777777778,7.20222222010295,155.260693552221,-263.913334147135,91.8866668701172
2016-01-02 00:45:00,99176.6666666667,7.44111105865902,166.673154683388,-263.721101209852,90.9455554538303
2016-01-02 01:00:00,99147.3333333333,7.11666665077209,156.681537002195,-263.759991455078,91.2377777099609
2016-01-02 01:15:00,99114.1111111111,6.37000001271566,160.460865334646,-263.745546468099,91.473333062066
2016-01-02 01:30:00,99085.4444444444,7.30555556880103,153.998121731246,-263.665554131402,91.0855549282498
2016-01-02 01:45:00,99067.8888888889,7.50666666295793,148.211031686509,-263.555564710829,90.7366668701172
2016-01-02 02:00:00,99046.5555555556,7.32555555767483,152.581118996102,-263.432224188911,90.2266670227051
2016-01-02 02:15:00,99000.2222222222,7.49222223493788,151.95840426591,-263.329995727539,89.3988891601562
2016-01-02 02:30:00,98976.2222222222,7.20999995867411,158.045888248575,-263.178884887695,88.3888894822862
2016-01-02 02:45:00,98951.5555555556,8.08777781062656,154.305968217076,-263.017781914605,87.0488888210721
2016-01-02 03:00:00,98930.2222222222,7.83333333863152,154.221105656997,-263.032230292426,87.9522222730849
2016-01-02 03:15:00,98906.1111111111,8.29222225613064,155.552572484225,-263.017784966363,87.7588887532552
2016-01-02 03:30:00,98886.4444444444,8.38999998834398,155.861529639037,-262.931113009983,87.0466670566135
2016-01-02 03:45:00,98862.7777777778,8.00333332485623,160.957223950151,-262.928890652127,86.3144442240397
2016-01-02 04:00:00,98836.5555555556,8.12444445292155,150.424549214178,-262.906667073568,85.4466666327583
2016-01-02 04:15:00,98800.1111111111,9.64000002543131,142.955191803632,-262.895555284288,85.0411110772027
2016-01-02 04:30:00,98777.4444444444,8.5188888920678,152.258356126722,-263.137777370877,88.2188889397515
2016-01-02 04:45:00,98752.4444444444,7.35888890955183,155.55301462841,-263.505561319987,92.7833331637912
2016-01-02 05:00:00,98746.1111111111,8.09444445239173,159.473559700215,-263.567787679036,94.0033332824707
2016-01-02 05:15:00,98722.8888888889,8.2388889418708,154.176655504684,-263.600009494358,93.8744439019097
2016-01-02 05:30:00,98695.5555555556,9.71777778731452,151.290536887164,-263.594453260634,93.2844448513455
2016-01-02 05:45:00,98681.8888888889,9.70777778095669,153.234732817295,NA,NA
2016-01-02 06:00:00,98681.3333333333,8.20666663116879,159.133706476507,-263.544952666893,93.842696714937
2016-01-02 06:15:00,98676.2222222222,7.38666668997871,164.232654572283,-263.565564303928,94.0366664462619
2016-01-02 06:30:00,98670.5555555556,7.47999999788072,162.918324996149,-263.521118503147,93.7499996609158
2016-01-02 06:45:00,98652.6666666667,7.50111113124424,163.447804321802,-263.554453870985,93.7911111619737
2016-01-02 07:00:00,98651.5555555556,6.44555556774139,158.706424400056,-263.624449327257,94.3166670905219
2016-01-02 07:15:00,98643.2222222222,6.50333333015442,160.524608662033,-263.631113009983,94.490000406901
2016-01-02 07:30:00,98639.5555555556,7.44000001218584,162.791478637787,-263.578897772895,93.5377780490451
2016-01-02 07:45:00,98629.5555555556,7.29777783287896,156.365664279954,-263.445558336046,91.825555589464
2016-01-02 08:00:00,98624.2222222222,6.36888888147142,159.685010653942,-263.464448377821,92.4088892618815
2016-01-02 08:15:00,98610.5555555556,6.96222223175897,151.645749056415,-263.497784084744,92.8477777269152
2016-01-02 08:30:00,98605.1111111111,7.43888891802894,151.148253000062,-263.563342963325,93.6099994235569
2016-01-02 08:45:00,98593.3333333333,7.9977778116862,151.514027645614,-263.583344184028,93.6888889736599
2016-01-02 09:00:00,98572.7777777778,8.14777777724796,150.624744066381,-263.58001030816,94.037777794732
2016-01-02 09:15:00,98552.1111111111,8.42888885604011,148.659322714819,-263.610009087457,94.3233332316081
2016-01-02 09:30:00,98532.3333333333,8.05777779685126,151.123148093933,-263.640002441406,94.7811109754774
2016-01-02 09:45:00,98519.3333333333,7.98777779473199,156.362545428155,-263.620006306966,95.2055553860135
2016-01-02 10:00:00,98500.6666666667,8.64888885815938,157.404170654537,-263.560009765625,94.9722226460775
2016-01-02 10:15:00,98481.2222222222,8.1188888920678,157.933674765579,-263.558898247613,95.2022221883138
2016-01-02 10:30:00,98467.8888888889,8.11777780850728,154.466077910512,-263.542230902778,95.3622223748101
2016-01-02 10:45:00,98457.2222222222,8.74555557039049,156.836835447727,-263.490005493164,95.3455557081435
2016-01-02 11:00:00,98432.3333333333,7.86222225824992,150.533275045529,-263.510006713867,96.4011110093859
2016-01-02 11:15:00,98407.5555555556,8.30222222010295,152.162389852634,-263.397777642144,95.7844443427192
2016-01-02 11:30:00,98385.5555555556,8.21666669845581,153.384839314775,-263.301105414497,95.4555558946398
2016-01-02 11:45:00,98382.6666666667,7.45444450908237,157.365012233186,-263.115562269423,95.7633335537381
2016-01-02 12:00:00,98369,6.20111109150781,160.750416616898,-263.018896145291,96.4611110263401
2016-01-02 12:15:00,98368.4444444444,5.02666667832269,167.975385932405,-262.818885294596,97.1355555216471
2016-01-02 12:30:00,98368.6666666667,4.7566666841507,176.642463754524,-262.544449869792,97.6866668701172
2016-01-02 12:45:00,98377.4444444444,5.08666668203142,192.866510814994,-262.288882446289,97.7133332146539
2016-01-02 13:00:00,98384.5555555556,4.7888888835907,202.244286950317,-262.130004543728,97.3811114841037
2016-01-02 13:15:00,98400.1111111111,4.79444444179535,212.031345286678,-262.03111843533,97.1655556572808
2016-01-02 13:30:00,98428,6.31777776877085,236.287454326227,-262.155558946398,96.5155553181966
2016-01-02 13:45:00,98459.1111111111,6.74111109839545,243.770421106619,-262.376665242513,94.5155554029677
2016-01-02 14:00:00,98479,6.84444444974264,240.30720794054,-262.341107516819,93.3066669040256
2016-01-02 14:15:00,98505.5555555556,7.0355555428399,240.042214393447,-262.396666463216,93.5111111958822
2016-01-02 14:30:00,98528.7777777778,7.18888887829251,243.506469575336,-262.466670735677,92.9711109585232
2016-01-02 14:45:00,98558.1111111111,7.71222219996982,249.05782230911,-262.584455023871,91.8199998643663
2016-01-02 15:00:00,98586.6666666667,8.26777776612176,250.577342118692,-262.572232394748,90.8455555386013
2016-01-02 15:15:00,98623.5555555556,7.83111111852858,253.604388404465,-262.525563218859,90.3433329264323
2016-01-02 15:30:00,98675.8888888889,7.48666667938232,257.902500275954,-262.553342692057,90.2511107550727
2016-01-02 15:45:00,98703,7.18222221798367,261.320262282798,-262.59111972385,90.9411112467448
2016-01-02 16:00:00,98738.5555555556,6.90111111534966,268.913009960308,-262.678886244032,91.8044440375434
2016-01-02 16:15:00,98777.8888888889,6.35777779420217,272.187387465499,-262.836662801107,93.2344447665744
2016-01-02 16:30:00,98812.7777777778,7.9588889280955,272.996210574807,-262.848885769314,92.0077779134115
2016-01-02 16:45:00,98847.4444444444,6.95000001589457,270.909442961539,-262.852219306098,91.6733335706923
2016-01-02 17:00:00,98871.6666666667,6.16000001430511,271.128681357164,-262.931113009983,91.9355557759603
2016-01-02 17:15:00,98889.3333333333,6.29000000953674,259.121890541024,-262.998894924588,91.5577779134115
2016-01-02 17:30:00,98917,6.4733333269755,259.401846198656,-263.191111246745,91.6455554538303
2016-01-02 17:45:00,98939.1111111111,6.48222221798367,264.666455464373,NA,NA
2016-01-02 18:00:00,98967.3333333333,6.98555556403266,269.629261277639,-263.358429915182,91.4561796724127
2016-01-02 18:15:00,98989.4444444444,6.75666669209798,274.160348026273,-263.174445597331,90.7855559455024
2016-01-02 18:30:00,99035.5555555556,5.93555554813809,269.778023313077,-263.175553724501,91.8644443088108
