"date","PRES","SPED","DIR","T","RH"
2016-01-01 00:15:00,101223.483146067,1.86292134576969,243.232514602249,-270.349439573824,90.1269663264242
2016-01-01 00:30:00,101225.777777778,2.18777777353923,230.180406620259,-270.777776760525,91.4366668701172
2016-01-01 00:45:00,101225.777777778,1.3933333337307,220.735308212267,-270.318889363607,91.8355557759603
2016-01-01 01:00:00,101237.555555556,0.844444448004166,290.767291884814,-271.007777235243,91.7244441562229
2016-01-01 01:15:00,101237.888888889,0.828888889402151,212.668779242306,-270.969999525282,93.924444410536
2016-01-01 01:30:00,101264,1.7711111108462,204.736990102801,-270.964447699653,93.7911109924316
2016-01-01 01:45:00,101276.444444444,1.1,241.393311314259,-271.301111178928,94.2322222391764
2016-01-01 02:00:00,101268.555555556,0.324444447209438,359.382172895715,-271.556670125326,95.1711111280653
2016-01-01 02:15:00,101261.666666667,1.03555555674765,80.9178217354502,-271.768890380859,94.6388893127441
2016-01-01 02:30:00,101276,1.48333332803514,94.3923439978067,-272.586664496528,95.5911112467448
2016-01-01 02:45:00,101292.222222222,2.15777776241302,129.162491206958,-272.389998033312,97.1600005255805
2016-01-01 03:00:00,101290.111111111,1.40777777036031,126.058044346151,-271.993333604601,96.9222222222222
2016-01-01 03:15:00,101304.777777778,1.41666666931576,130.176016144118,-271.5144466824,96.4255555046929
2016-01-01 03:30:00,101324.111111111,0.794444444527229,88.6301822690195,-272.818888685438,96.4066668192546
2016-01-01 03:45:00,101323.666666667,1.15888888041178,132.575675594777,-272.71555480957,97.3655553181966
2016-01-01 04:00:00,101326,0.885555558403333,98.1387335186681,-272.866667344835,97.4455556233724
2016-01-01 04:15:00,101333,1.40888889100817,85.4037820153568,-272.944446818034,97.4144449022081
2016-01-01 04:30:00,101336.555555556,1.48777778347333,66.5845719439799,-273.503331841363,98.3011113484701
2016-01-01 04:45:00,101327.555555556,2.1444444404708,84.9652665275429,-273.786662801107,98.2411111619737
2016-01-01 05:00:00,101309.333333333,2.4933333184984,86.6423231821606,-273.574446953668,98.6211113823785
2016-01-01 05:15:00,101304.555555556,2.59111111958822,87.0763504825757,-273.218883260091,98.6622222900391
2016-01-01 05:30:00,101299.444444444,2.21888886822595,87.3630117208859,-273.081113009983,98.8255559285482
2016-01-01 05:45:00,101279.666666667,2.82888889180289,82.5085427626719,NA,NA
2016-01-01 06:00:00,101268.666666667,2.1933333184984,86.4438700100402,-272.777525072419,97.9999997428294
2016-01-01 06:15:00,101266.888888889,2.25111109945509,82.5805383524394,-272.637781439887,98.6266667683919
2016-01-01 06:30:00,101251.888888889,2.34777776400248,76.1009014214748,-272.621116129557,98.9644441392687
2016-01-01 06:45:00,101252.111111111,2.11111110581292,74.9310933308437,-272.615560574002,99.324444410536
2016-01-01 07:00:00,101252,2.05888887776269,76.6419915232769,-272.59555867513,99.2166666666667
2016-01-01 07:15:00,101240.888888889,2.17222221427494,78.7085200615726,-272.598893568251,99.0522219340007
2016-01-01 07:30:00,101227.666666667,2.38555555343628,81.7494736685304,-272.611118231879,99.0511108398437
2016-01-01 07:45:00,101217,2.36999997562832,83.6047010939843,-272.373331705729,98.998888821072
2016-01-01 08:00:00,101211.222222222,1.98000000781483,94.6273682482192,-272.112220933702,98.4444441053602
2016-01-01 08:15:00,101188.888888889,3.42999999125799,112.029501875568,-270.949997965495,96.6999999152289
2016-01-01 08:30:00,101171.888888889,3.31666666401757,116.092434933882,-270.335554673937,94.5155560811361
2016-01-01 08:45:00,101151,4.12666665977902,123.671183281063,-269.422220526801,88.9533331129286
2016-01-01 09:00:00,101119.333333333,4.49111110634274,119.53631017911,-268.95111456977,84.1822224087185
2016-01-01 09:15:00,101082.666666667,4.45444444285499,117.326216017615,-268.844441053602,82.3044446309408
2016-01-01 09:30:00,101079.444444444,4.70444444020589,125.294440646852,-268.551112874349,80.1777777777778
2016-01-01 09:45:00,101070.222222222,4.52999997933706,124.302175597546,-268.353330485026,79.1311111450195
2016-01-01 10:00:00,101050.333333333,4.85555553436279,123.276114484546,-268.187777031793,78.5766667683919
2016-01-01 10:15:00,101031.222222222,4.6455555650923,122.909528246891,-267.968893093533,78.483332824707
2016-01-01 10:30:00,101009.555555556,4.32999999788072,120.408688947017,-267.84555223253,79.0733334859212
