"date","PRES","SPED","DIR","T","RH"
2016-01-03 00:15:00,99463.3707865169,6.88988764366407,250.411124095209,-265.524726713373,90.1314606398679
2016-01-03 00:30:00,99462.1111111111,7.04111109839545,241.815037673162,-265.656665039062,90.1533336215549
2016-01-03 00:45:00,99466.2222222222,6.90111112594604,244.075761456853,-265.795549519857,89.6766665988498
2016-01-03 01:00:00,99470.6666666667,6.95222223069933,236.323939926984,-266.013340250651,88.3477776421441
2016-01-03 01:15:00,99470.5555555556,7.51999998092651,236.923643465457,-266.158888075087,85.4944443596734
2016-01-03 01:30:00,99487.5555555556,6.98555554813809,239.023557163544,-266.301105075412,84.6122218661838
2016-01-03 01:45:00,99497.8888888889,6.8211111386617,236.81800752132,-266.415556504991,82.6055558098687
2016-01-03 02:00:00,99485.7777777778,6.90333335134718,239.865347264926,-266.513339911567,80.3444441901313
2016-01-03 02:15:00,99485.6666666667,6.04111111958822,240.116812906108,-266.545564439562,78.5977778116862
2016-01-03 02:30:00,99471.5555555556,4.45444444815318,234.225908774222,-266.61111585829,77.4999997456868
2016-01-03 02:45:00,99441.7777777778,3.66999998092651,227.784665042842,-267.014447699653,78.0733333163791
2016-01-03 03:00:00,99402.3333333333,3.31111110978656,231.017441903953,-267.322218492296,76.700000084771
2016-01-03 03:15:00,99381.5555555556,3.55555555290646,227.812784759469,-267.573331366645,76.3400000678168
2016-01-03 03:30:00,99355.7777777778,3.18999999894036,222.099396038266,-267.993332248264,78.7144441392687
2016-01-03 03:45:00,99319.4444444444,3.6266666730245,223.663740481285,-268.164441596137,80.2766665140788
2016-01-03 04:00:00,99290.4444444444,4.49000000423855,213.873203108276,-267.783333333333,77.8700002882216
2016-01-03 04:15:00,99266,3.38333333068424,203.249925773789,-267.827774047852,78.4766664293077
2016-01-03 04:30:00,99238.7777777778,3.19777777459886,187.565298048084,-268.095554945204,79.6644445631239
2016-01-03 04:45:00,99207.1111111111,2.9400000082122,175.119721149476,-268.357775200738,81.5244447496202
2016-01-03 05:00:00,99175.4444444444,2.68333332803514,160.984827897149,-268.438891262478,81.3055559794108
2016-01-03 05:15:00,99137.8888888889,2.72333332300186,162.881311456906,-268.38888821072,81.1855557759603
2016-01-03 05:30:00,99095.4444444444,2.8633333378368,160.747215226734,-267.957776557075,80.1977777269151
2016-01-03 05:45:00,99045.7777777778,3.30333332353168,149.708995570397,NA,NA
2016-01-03 06:00:00,99012,4.20666666825612,164.37398932354,-267.535958210806,81.6325843039523
2016-01-03 06:15:00,98962.3333333333,4.05777778890398,172.774358038834,-267.315557522244,85.038889058431
2016-01-03 06:30:00,98928.1111111111,4.57888889842563,168.671144336006,-266.486664496528,87.2133331298828
2016-01-03 06:45:00,98885.1111111111,4.9266666677263,162.605966402522,-266.021118503147,88.8144443935818
2016-01-03 07:00:00,98825.1111111111,5.47111111746894,164.002443004613,-265.778890313042,90.477778116862
